item_id,tag_id
997358,660
997358,673
997358,681
997358,684
997358,726
998106,4
998106,10
998106,24
998106,39
998106,48
998106,116
998106,152
998106,180
998106,202
998106,231
998106,260
998106,396
998106,402
998106,458
998106,463
998106,482
998106,536
998106,550
998106,651
998106,670
998106,692
1000219,10
1000219,114
1000219,130
1000219,140
1000219,142
1000219,143
1000219,152
1000219,226
1000219,260
1000219,276
1000219,327
1000219,346
1000219,382
1000219,384
1000219,436
1000219,437
1000219,482
1000219,507
1000219,547
1000219,548
1000219,580
1000219,673
1000219,726
1001298,8
1001298,152
1001298,159
1001298,260
1001298,327
1001298,343
1001298,344
1001298,396
1001298,397
1001298,398
1001298,482
1001298,571
1001298,575
1001298,580
1003370,14
1003370,17
1003370,24
1003370,39
1003370,48
1003370,137
1003370,152
1003370,162
1003370,167
1003370,198
1003370,199
1003370,215
1003370,248
1003370,260
1003370,325
1003370,396
1003370,397
1003370,398
1003370,406
1003370,430
1003370,431
1003370,447
1003370,482
1003370,535
1003370,546
1003370,548
1003370,554
1003370,565
1003370,673
1003370,718
1003952,13
1003952,26
1003952,111
1003952,140
1003952,142
1003952,143
1003952,152
1003952,159
1003952,231
1003952,245
1003952,250
1003952,260
1003952,278
1003952,324
1003952,343
1003952,344
1003952,382
1003952,384
1003952,411
1003952,436
1003952,482
1003952,565
1003952,624
1003952,660
1003952,673
1003952,717
1003952,726
1005005,4
1005005,10
1005005,24
1005005,48
1005005,152
1005005,159
1005005,165
1005005,167
1005005,208
1005005,231
1005005,250
1005005,260
1005005,278
1005005,343
1005005,344
1005005,396
1005005,397
1005005,398
1005005,444
1005005,445
1005005,447
1005005,482
1005005,504
1005005,575
1005005,581
1005005,582
1005005,611
1005005,624
1005005,659
1005005,692
1005005,693
1005335,11
1005335,24
1005335,46
1005335,48
1005335,152
1005335,157
1005335,162
1005335,167
1005335,215
1005335,223
1005335,231
1005335,260
1005335,396
1005335,397
1005335,398
1005335,447
1005335,482
1005335,548
1005335,550
1005335,554
1005335,565
1005335,575
1005335,580
1005335,594
1005335,611
1005335,617
1005335,673
1005335,692
1005335,718
1005422,24
1005422,28
1005422,137
1005422,167
1005422,176
1005422,180
1005422,186
1005422,202
1005422,215
1005422,231
1005422,256
1005422,257
1005422,260
1005422,278
1005422,343
1005422,344
1005422,396
1005422,447
1005422,463
1005422,482
1005422,651
1005422,718
1006369,8
1006369,10
1006369,24
1006369,26
1006369,39
1006369,46
1006369,48
1006369,151
1006369,152
1006369,167
1006369,215
1006369,260
1006369,325
1006369,327
1006369,328
1006369,396
1006369,397
1006369,398
1006369,403
1006369,439
1006369,447
1006369,482
1006369,565
1006369,580
1006369,617
1006369,650
1006369,692
1006369,707
1007116,10
1007116,57
1007116,65
1007116,152
1007116,250
1007116,260
1007116,388
1007116,396
1007116,397
1007116,398
1007116,412
1007116,413
1007116,445
1007116,482
1007116,504
1007116,513
1007116,550
1007116,581
1007116,602
1007116,603
1007116,616
1007116,622
1007116,624
1007116,633
1007116,647
1007843,5
1007843,10
1007843,24
1007843,118
1007843,119
1007843,137
1007843,152
1007843,167
1007843,215
1007843,258
1007843,259
1007843,260
1007843,268
1007843,287
1007843,396
1007843,397
1007843,398
1007843,413
1007843,430
1007843,431
1007843,444
1007843,445
1007843,447
1007843,482
1007843,535
1007843,548
1007843,554
1007843,565
1007843,580
1007843,581
1007843,718
1007854,23
1007854,24
1007854,39
1007854,118
1007854,119
1007854,137
1007854,162
1007854,167
1007854,205
1007854,215
1007854,248
1007854,249
1007854,260
1007854,396
1007854,397
1007854,398
1007854,482
1007854,548
1007854,550
1007854,606
1007854,660
1007854,718
1007854,719
1007964,11
1007964,24
1007964,26
1007964,111
1007964,113
1007964,159
1007964,167
1007964,192
1007964,230
1007964,231
1007964,248
1007964,250
1007964,260
1007964,278
1007964,297
1007964,336
1007964,343
1007964,344
1007964,396
1007964,411
1007964,413
1007964,446
1007964,465
1007964,482
1007964,496
1007964,581
1007964,624
1007964,644
1007964,673
1007964,687
1008111,7
1008111,10
1008111,24
1008111,29
1008111,37
1008111,61
1008111,62
1008111,152
1008111,208
1008111,210
1008111,250
1008111,257
1008111,258
1008111,259
1008111,260
1008111,265
1008111,336
1008111,482
1008111,512
1008111,521
1008111,522
1008111,580
1008111,581
1008111,582
1008111,618
1008111,624
1008111,718
1008494,12
1008494,13
1008494,14
1008494,18
1008494,26
1008494,39
1008494,101
1008494,137
1008494,143
1008494,167
1008494,180
1008494,238
1008494,250
1008494,260
1008494,276
1008494,278
1008494,325
1008494,343
1008494,403
1008494,426
1008494,436
1008494,437
1008494,463
1008494,547
1008494,548
1008494,565
1008494,580
1008494,629
1008494,651
1008494,660
1008494,670
1008494,673
1008846,12
1008846,26
1008846,137
1008846,143
1008846,162
1008846,167
1008846,195
1008846,230
1008846,240
1008846,248
1008846,260
1008846,272
1008846,325
1008846,343
1008846,426
1008846,463
1008846,480
1008846,482
1008846,547
1008846,548
1008846,560
1008846,565
1008846,642
1008846,660
1008846,673
1008846,681
1008989,8
1008989,24
1008989,94
1008989,96
1008989,111
1008989,207
1008989,230
1008989,240
1008989,320
1008989,327
1008989,328
1008989,400
1008989,423
1008989,424
1008989,463
1008989,479
1008989,519
1008989,550
1008989,580
1008989,582
1008989,613
1008989,696
1009035,24
1009035,48
1009035,107
1009035,167
1009035,180
1009035,202
1009035,215
1009035,231
1009035,260
1009035,423
1009035,458
1009035,463
1009035,480
1009035,516
1009035,651
1009035,670
1009041,14
1009041,24
1009041,39
1009041,162
1009041,167
1009041,215
1009041,260
1009041,276
1009041,285
1009041,294
1009041,325
1009041,403
1009041,431
1009041,482
1009041,513
1009041,539
1009041,547
1009041,548
1009041,550
1009041,565
1009041,580
1009041,603
1009041,630
1009041,660
1009041,673
1009849,7
1009849,10
1009849,24
1009849,68
1009849,76
1009849,94
1009849,152
1009849,157
1009849,162
1009849,167
1009849,215
1009849,237
1009849,240
1009849,260
1009849,272
1009849,274
1009849,327
1009849,396
1009849,398
1009849,403
1009849,427
1009849,445
1009849,479
1009849,482
1009849,483
1009849,565
1009849,580
1009849,597
1009849,602
1009849,699
1009849,718
1010054,24
1010054,39
1010054,48
1010054,86
1010054,137
1010054,152
1010054,162
1010054,167
1010054,215
1010054,248
1010054,260
1010054,267
1010054,276
1010054,278
1010054,313
1010054,327
1010054,343
1010054,396
1010054,398
1010054,447
1010054,482
1010054,548
1010054,554
1010054,565
1010054,617
1010054,673
1010054,692
1010054,718
1010054,719
1010164,13
1010164,14
1010164,24
1010164,39
1010164,42
1010164,104
1010164,137
1010164,230
1010164,260
1010164,278
1010164,313
1010164,319
1010164,327
1010164,328
1010164,403
1010164,406
1010164,408
1010164,425
1010164,463
1010164,480
1010164,565
1010164,566
1010164,583
1010164,702
1011388,5
1011388,10
1011388,39
1011388,48
1011388,152
1011388,235
1011388,250
1011388,260
1011388,297
1011388,352
1011388,396
1011388,465
1011388,482
1011388,504
1011388,550
1011388,555
1011388,581
1011388,582
1011388,618
1011388,624
1011388,630
1013794,8
1013794,10
1013794,24
1013794,111
1013794,152
1013794,162
1013794,167
1013794,215
1013794,230
1013794,231
1013794,237
1013794,258
1013794,259
1013794,260
1013794,285
1013794,287
1013794,294
1013794,327
1013794,328
1013794,392
1013794,396
1013794,398
1013794,400
1013794,482
1013794,539
1013794,550
1013794,565
1013794,597
1013794,630
1013794,688
1013794,696
1013794,718
1014091,10
1014091,24
1014091,48
1014091,68
1014091,94
1014091,152
1014091,157
1014091,186
1014091,231
1014091,260
1014091,325
1014091,327
1014091,328
1014091,336
1014091,374
1014091,378
1014091,396
1014091,427
1014091,437
1014091,439
1014091,479
1014091,484
1014091,518
1014091,580
1014091,650
1014091,673
1014091,678
1014091,707
1014091,722
1014113,8
1014113,9
1014113,11
1014113,14
1014113,24
1014113,39
1014113,111
1014113,167
1014113,180
1014113,215
1014113,230
1014113,231
1014113,258
1014113,260
1014113,285
1014113,294
1014113,301
1014113,327
1014113,328
1014113,392
1014113,396
1014113,397
1014113,398
1014113,400
1014113,463
1014113,482
1014113,539
1014113,550
1014113,565
1014113,651
1014113,670
1014113,688
1014113,696
1014113,718
1015554,10
1015554,13
1015554,14
1015554,26
1015554,39
1015554,103
1015554,111
1015554,130
1015554,140
1015554,142
1015554,143
1015554,159
1015554,167
1015554,226
1015554,231
1015554,250
1015554,260
1015554,278
1015554,343
1015554,344
1015554,382
1015554,384
1015554,396
1015554,411
1015554,413
1015554,436
1015554,481
1015554,482
1015554,496
1015554,548
1015554,580
1015554,630
1015554,673
1015554,726
1016482,8
1016482,14
1016482,24
1016482,39
1016482,111
1016482,152
1016482,215
1016482,230
1016482,231
1016482,260
1016482,327
1016482,328
1016482,396
1016482,398
1016482,403
1016482,482
1016482,565
1016482,566
1016482,580
1016482,688
1016482,696
1016482,718
1016559,8
1016559,24
1016559,111
1016559,152
1016559,230
1016559,231
1016559,260
1016559,327
1016559,328
1016559,343
1016559,344
1016559,396
1016559,397
1016559,398
1016559,482
1016559,565
1016559,603
1016559,688
1016559,696
1016559,718
1017370,17
1017370,113
1017370,114
1017370,130
1017370,140
1017370,142
1017370,143
1017370,162
1017370,167
1017370,205
1017370,215
1017370,248
1017370,249
1017370,250
1017370,260
1017370,269
1017370,276
1017370,382
1017370,384
1017370,436
1017370,437
1017370,463
1017370,482
1017370,547
1017370,548
1017370,554
1017370,580
1017370,610
1017370,628
1017370,660
1017370,673
1017370,684
1017370,726
1017538,24
1017538,86
1017538,137
1017538,139
1017538,159
1017538,167
1017538,215
1017538,231
1017538,252
1017538,260
1017538,267
1017538,278
1017538,313
1017538,343
1017538,344
1017538,396
1017538,474
1017538,475
1017538,482
1017538,554
1017538,565
1017538,630
1017538,673
1017538,718
1017538,719
1019062,14
1019062,18
1019062,24
1019062,26
1019062,39
1019062,48
1019062,167
1019062,192
1019062,214
1019062,215
1019062,231
1019062,234
1019062,235
1019062,250
1019062,260
1019062,324
1019062,327
1019062,411
1019062,425
1019062,480
1019062,482
1019062,518
1019062,581
1019062,624
1019062,707
1019525,3
1019525,10
1019525,24
1019525,39
1019525,68
1019525,144
1019525,152
1019525,162
1019525,167
1019525,186
1019525,248
1019525,260
1019525,276
1019525,325
1019525,327
1019525,328
1019525,374
1019525,396
1019525,398
1019525,403
1019525,456
1019525,482
1019525,548
1019525,550
1019525,554
1019525,565
1019525,580
1019525,630
1019525,707
1019525,722
1019987,7
1019987,10
1019987,24
1019987,39
1019987,66
1019987,114
1019987,118
1019987,119
1019987,152
1019987,162
1019987,167
1019987,215
1019987,231
1019987,250
1019987,258
1019987,259
1019987,260
1019987,276
1019987,396
1019987,397
1019987,398
1019987,445
1019987,447
1019987,482
1019987,548
1019987,550
1019987,554
1019987,581
1019987,718
1020156,10
1020156,14
1020156,18
1020156,24
1020156,26
1020156,39
1020156,68
1020156,111
1020156,152
1020156,167
1020156,208
1020156,215
1020156,218
1020156,230
1020156,231
1020156,250
1020156,260
1020156,336
1020156,396
1020156,398
1020156,444
1020156,445
1020156,447
1020156,463
1020156,482
1020156,581
1020156,651
1020156,670
1020156,681
1020156,688
1022176,13
1022176,18
1022176,24
1022176,26
1022176,48
1022176,167
1022176,174
1022176,175
1022176,180
1022176,215
1022176,231
1022176,260
1022176,389
1022176,391
1022176,463
1022176,482
1022176,533
1022176,651
1022176,670
1022242,13
1022242,24
1022242,48
1022242,167
1022242,174
1022242,175
1022242,180
1022242,202
1022242,215
1022242,231
1022242,260
1022242,389
1022242,391
1022242,458
1022242,463
1022242,482
1022242,558
1022242,617
1022242,651
1022242,670
1024199,24
1024199,111
1024199,137
1024199,215
1024199,230
1024199,231
1024199,240
1024199,250
1024199,260
1024199,313
1024199,327
1024199,328
1024199,396
1024199,425
1024199,482
1024199,565
1024199,569
1024199,688
1024288,7
1024288,10
1024288,24
1024288,68
1024288,111
1024288,152
1024288,167
1024288,186
1024288,231
1024288,250
1024288,260
1024288,327
1024288,328
1024288,352
1024288,396
1024288,397
1024288,398
1024288,412
1024288,413
1024288,445
1024288,447
1024288,482
1024495,14
1024495,18
1024495,23
1024495,24
1024495,167
1024495,180
1024495,215
1024495,248
1024495,249
1024495,260
1024495,463
1024495,474
1024495,475
1024495,480
1024495,482
1024495,534
1024495,554
1024495,565
1024495,651
1024495,670
1024827,5
1024827,10
1024827,14
1024827,24
1024827,26
1024827,39
1024827,46
1024827,48
1024827,53
1024827,76
1024827,94
1024827,152
1024827,187
1024827,213
1024827,239
1024827,260
1024827,327
1024827,328
1024827,343
1024827,396
1024827,427
1024827,445
1024827,479
1024827,482
1024827,504
1024827,560
1024827,580
1024827,681
1024827,692
1026225,8
1026225,11
1026225,18
1026225,24
1026225,26
1026225,46
1026225,48
1026225,83
1026225,94
1026225,215
1026225,260
1026225,327
1026225,328
1026225,396
1026225,398
1026225,467
1026225,479
1026225,482
1026225,558
1026225,630
1026225,650
1026225,651
1026225,670
1026225,692
1026225,712
1027521,8
1027521,24
1027521,26
1027521,167
1027521,215
1027521,231
1027521,240
1027521,250
1027521,260
1027521,272
1027521,274
1027521,293
1027521,301
1027521,327
1027521,328
1027521,336
1027521,411
1027521,413
1027521,463
1027521,482
1027521,496
1027521,565
1027521,633
1027521,638
1027521,644
1027521,651
1027521,670
1027521,672
1027521,688
1027995,4
1027995,10
1027995,24
1027995,29
1027995,46
1027995,48
1027995,81
1027995,94
1027995,152
1027995,162
1027995,186
1027995,231
1027995,248
1027995,260
1027995,294
1027995,327
1027995,328
1027995,397
1027995,398
1027995,427
1027995,445
1027995,447
1027995,474
1027995,479
1027995,482
1027995,512
1027995,539
1027995,542
1027995,555
1027995,580
1027995,673
1027995,692
1028204,6
1028204,10
1028204,14
1028204,24
1028204,39
1028204,46
1028204,48
1028204,103
1028204,152
1028204,159
1028204,162
1028204,167
1028204,215
1028204,231
1028204,248
1028204,258
1028204,260
1028204,278
1028204,325
1028204,343
1028204,344
1028204,396
1028204,397
1028204,398
1028204,444
1028204,445
1028204,447
1028204,482
1028204,548
1028204,550
1028204,692
1028908,24
1028908,39
1028908,48
1028908,116
1028908,137
1028908,157
1028908,159
1028908,162
1028908,167
1028908,215
1028908,250
1028908,260
1028908,278
1028908,343
1028908,344
1028908,396
1028908,398
1028908,402
1028908,403
1028908,404
1028908,444
1028908,447
1028908,482
1028908,483
1028908,548
1028908,554
1028908,565
1028908,602
1028908,603
1030767,9
1030767,24
1030767,39
1030767,48
1030767,76
1030767,94
1030767,95
1030767,159
1030767,167
1030767,239
1030767,248
1030767,260
1030767,272
1030767,277
1030767,278
1030767,285
1030767,294
1030767,326
1030767,343
1030767,344
1030767,396
1030767,399
1030767,427
1030767,479
1030767,482
1030767,499
1030767,539
1030767,550
1030767,575
1030767,603
1031235,8
1031235,24
1031235,111
1031235,176
1031235,180
1031235,202
1031235,230
1031235,260
1031235,327
1031235,328
1031235,400
1031235,458
1031235,463
1031235,480
1031235,482
1031235,651
1031235,670
1031235,696
1031493,24
1031493,39
1031493,51
1031493,111
1031493,146
1031493,152
1031493,157
1031493,230
1031493,231
1031493,234
1031493,250
1031493,260
1031493,325
1031493,396
1031493,397
1031493,398
1031493,465
1031493,482
1031493,504
1031493,513
1031493,555
1031493,556
1031493,580
1031493,627
1031493,668
1031493,688
1031537,10
1031537,13
1031537,14
1031537,26
1031537,39
1031537,40
1031537,53
1031537,111
1031537,140
1031537,142
1031537,143
1031537,146
1031537,152
1031537,231
1031537,235
1031537,250
1031537,260
1031537,324
1031537,382
1031537,384
1031537,396
1031537,411
1031537,436
1031537,482
1031537,555
1031537,556
1031537,581
1031537,660
1031537,673
1031537,726
1032900,13
1032900,14
1032900,39
1032900,104
1032900,137
1032900,162
1032900,167
1032900,188
1032900,195
1032900,215
1032900,248
1032900,260
1032900,276
1032900,310
1032900,325
1032900,403
1032900,404
1032900,406
1032900,437
1032900,482
1032900,547
1032900,548
1032900,565
1032900,566
1032900,630
1032900,642
1032900,660
1032900,673
1032901,13
1032901,14
1032901,17
1032901,39
1032901,137
1032901,162
1032901,167
1032901,188
1032901,215
1032901,248
1032901,260
1032901,276
1032901,325
1032901,403
1032901,404
1032901,406
1032901,459
1032901,482
1032901,546
1032901,547
1032901,548
1032901,565
1032901,580
1032901,630
1032901,642
1032901,660
1032901,673
1033961,10
1033961,21
1033961,24
1033961,39
1033961,48
1033961,152
1033961,157
1033961,167
1033961,180
1033961,191
1033961,218
1033961,260
1033961,278
1033961,396
1033961,397
1033961,398
1033961,482
1033961,513
1033961,580
1033961,602
1033961,603
1033961,633
1033961,692
1033961,725
1036817,10
1036817,24
1036817,111
1036817,127
1036817,146
1036817,152
1036817,215
1036817,230
1036817,231
1036817,247
1036817,260
1036817,325
1036817,327
1036817,328
1036817,388
1036817,396
1036817,397
1036817,398
1036817,434
1036817,445
1036817,447
1036817,482
1036817,555
1036817,556
1036817,580
1036817,626
1036817,627
1036817,671
1036817,688
1039021,8
1039021,24
1039021,26
1039021,111
1039021,143
1039021,152
1039021,215
1039021,230
1039021,231
1039021,240
1039021,250
1039021,260
1039021,327
1039021,328
1039021,396
1039021,397
1039021,398
1039021,425
1039021,480
1039021,482
1039021,565
1039021,580
1039021,583
1039021,673
1039021,688
1039021,707
1039296,2
1039296,10
1039296,24
1039296,26
1039296,111
1039296,176
1039296,180
1039296,202
1039296,230
1039296,250
1039296,258
1039296,259
1039296,260
1039296,327
1039296,328
1039296,386
1039296,400
1039296,463
1039296,482
1039296,555
1039296,565
1039296,651
1039296,670
1039296,688
1039296,718
1040524,18
1040524,24
1040524,26
1040524,48
1040524,167
1040524,174
1040524,175
1040524,180
1040524,202
1040524,215
1040524,231
1040524,260
1040524,333
1040524,389
1040524,391
1040524,463
1040524,482
1040524,533
1040524,633
1040524,651
1040524,670
1040524,692
1040905,13
1040905,14
1040905,24
1040905,39
1040905,42
1040905,52
1040905,53
1040905,79
1040905,104
1040905,105
1040905,137
1040905,149
1040905,167
1040905,188
1040905,215
1040905,229
1040905,260
1040905,278
1040905,319
1040905,340
1040905,343
1040905,344
1040905,383
1040905,403
1040905,407
1040905,419
1040905,466
1040905,525
1040905,565
1040905,566
1040905,567
1040905,630
1040905,632
1040905,658
1040905,702
1041106,64
1041106,96
1041106,115
1041106,187
1041106,221
1041106,222
1041106,231
1041106,233
1041106,239
1041106,327
1041106,328
1041106,469
1041106,479
1041106,504
1041106,517
1041106,518
1041106,519
1041106,535
1041106,580
1041106,582
1041106,613
1041162,10
1041162,24
1041162,26
1041162,39
1041162,48
1041162,53
1041162,152
1041162,167
1041162,187
1041162,221
1041162,233
1041162,250
1041162,260
1041162,325
1041162,328
1041162,356
1041162,393
1041162,396
1041162,397
1041162,398
1041162,413
1041162,447
1041162,469
1041162,479
1041162,482
1041162,503
1041162,504
1041162,518
1041162,535
1041162,550
1041162,555
1041162,580
1041162,581
1041162,591
1041162,613
1041162,626
1041162,627
1041162,669
1041558,10
1041558,14
1041558,48
1041558,146
1041558,152
1041558,167
1041558,215
1041558,247
1041558,250
1041558,258
1041558,259
1041558,260
1041558,287
1041558,327
1041558,328
1041558,371
1041558,377
1041558,379
1041558,396
1041558,397
1041558,406
1041558,435
1041558,447
1041558,465
1041558,555
1041558,556
1042123,7
1042123,10
1042123,24
1042123,26
1042123,111
1042123,152
1042123,159
1042123,167
1042123,180
1042123,202
1042123,230
1042123,231
1042123,250
1042123,260
1042123,277
1042123,278
1042123,293
1042123,343
1042123,344
1042123,396
1042123,463
1042123,482
1042123,496
1042123,575
1042123,581
1042123,582
1042123,624
1042123,633
1042123,671
1042123,672
1042123,681
1042123,687
1043652,10
1043652,23
1043652,24
1043652,39
1043652,48
1043652,127
1043652,162
1043652,167
1043652,215
1043652,248
1043652,260
1043652,327
1043652,396
1043652,397
1043652,398
1043652,447
1043652,480
1043652,482
1043652,548
1043652,550
1043652,554
1043652,617
1043652,718
1044059,10
1044059,13
1044059,26
1044059,140
1044059,143
1044059,167
1044059,179
1044059,191
1044059,192
1044059,215
1044059,240
1044059,250
1044059,260
1044059,293
1044059,301
1044059,327
1044059,328
1044059,336
1044059,411
1044059,412
1044059,413
1044059,436
1044059,463
1044059,482
1044059,496
1044059,565
1044059,580
1044059,621
1044059,622
1044059,644
1044059,651
1044059,660
1044059,670
1044059,673
1044477,8
1044477,24
1044477,26
1044477,111
1044477,152
1044477,180
1044477,202
1044477,230
1044477,231
1044477,236
1044477,260
1044477,301
1044477,327
1044477,352
1044477,396
1044477,397
1044477,398
1044477,463
1044477,482
1044477,565
1044477,580
1044477,651
1044477,670
1044477,688
1044477,696
1044737,8
1044737,10
1044737,14
1044737,24
1044737,39
1044737,46
1044737,48
1044737,151
1044737,152
1044737,260
1044737,325
1044737,327
1044737,328
1044737,390
1044737,396
1044737,398
1044737,439
1044737,479
1044737,482
1044737,518
1044737,580
1044737,686
1044737,707
1045067,24
1045067,48
1045067,167
1045067,180
1045067,202
1045067,215
1045067,231
1045067,260
1045067,336
1045067,423
1045067,458
1045067,463
1045067,482
1045067,651
1045067,670
1045067,692
1045364,26
1045364,39
1045364,140
1045364,142
1045364,143
1045364,147
1045364,152
1045364,226
1045364,250
1045364,260
1045364,330
1045364,346
1045364,382
1045364,384
1045364,411
1045364,446
1045364,507
1045364,580
1045364,673
1045364,679
1045364,726
1046035,9
1046035,11
1046035,24
1046035,26
1046035,48
1046035,167
1046035,215
1046035,240
1046035,248
1046035,250
1046035,260
1046035,301
1046035,336
1046035,396
1046035,397
1046035,398
1046035,413
1046035,447
1046035,463
1046035,480
1046035,482
1046035,528
1046035,534
1046035,550
1046035,565
1046035,644
1046035,651
1046035,670
1046035,692
1046530,4
1046530,10
1046530,24
1046530,46
1046530,48
1046530,146
1046530,152
1046530,157
1046530,167
1046530,191
1046530,231
1046530,260
1046530,301
1046530,327
1046530,343
1046530,396
1046530,397
1046530,398
1046530,482
1046530,550
1046530,555
1046530,556
1046530,580
1046530,603
1046530,617
1046530,692
1046530,718
1047579,26
1047579,39
1047579,140
1047579,142
1047579,143
1047579,159
1047579,214
1047579,235
1047579,245
1047579,250
1047579,257
1047579,260
1047579,278
1047579,324
1047579,343
1047579,344
1047579,382
1047579,384
1047579,411
1047579,436
1047579,437
1047579,463
1047579,481
1047579,482
1047579,565
1047579,660
1047579,673
1047579,715
1047579,717
1047579,726
1048525,5
1048525,10
1048525,24
1048525,26
1048525,39
1048525,48
1048525,67
1048525,152
1048525,208
1048525,231
1048525,234
1048525,250
1048525,260
1048525,396
1048525,450
1048525,482
1048525,504
1048525,517
1048525,518
1048525,550
1048525,559
1048525,581
1048525,582
1048525,618
1048525,619
1048525,624
1048525,707
1048701,24
1048701,48
1048701,118
1048701,119
1048701,167
1048701,180
1048701,202
1048701,215
1048701,231
1048701,260
1048701,423
1048701,458
1048701,463
1048701,480
1048701,482
1048701,582
1048701,651
1048701,670
1049073,24
1049073,48
1049073,57
1049073,167
1049073,179
1049073,191
1049073,250
1049073,260
1049073,293
1049073,301
1049073,336
1049073,463
1049073,480
1049073,496
1049073,578
1049073,581
1049073,602
1049073,603
1049073,624
1049073,633
1049073,644
1049073,651
1049073,670
1049073,687
1049526,24
1049526,81
1049526,85
1049526,137
1049526,191
1049526,215
1049526,237
1049526,245
1049526,250
1049526,260
1049526,313
1049526,327
1049526,336
1049526,408
1049526,409
1049526,482
1049526,557
1049526,565
1049526,594
1049526,597
1049526,598
1049526,609
1049657,6
1049657,10
1049657,24
1049657,29
1049657,46
1049657,48
1049657,152
1049657,167
1049657,210
1049657,250
1049657,257
1049657,258
1049657,259
1049657,260
1049657,327
1049657,328
1049657,396
1049657,397
1049657,398
1049657,413
1049657,482
1049657,496
1049657,512
1049657,542
1049657,544
1049657,550
1049657,580
1049657,581
1049657,607
1049657,617
1049657,624
1049657,672
1049657,673
1049657,718
1052210,12
1052210,13
1052210,24
1052210,152
1052210,157
1052210,215
1052210,231
1052210,250
1052210,258
1052210,260
1052210,307
1052210,309
1052210,325
1052210,327
1052210,328
1052210,396
1052210,465
1052210,504
1052210,510
1052210,513
1052210,580
1052210,667
1052210,678
1052210,718
1052584,11
1052584,24
1052584,27
1052584,68
1052584,76
1052584,94
1052584,103
1052584,167
1052584,186
1052584,187
1052584,215
1052584,248
1052584,258
1052584,260
1052584,327
1052584,328
1052584,378
1052584,396
1052584,427
1052584,435
1052584,456
1052584,479
1052584,482
1052584,555
1052584,577
1052584,580
1052584,613
1052584,681
1052584,707
1053240,18
1053240,24
1053240,26
1053240,140
1053240,180
1053240,202
1053240,231
1053240,238
1053240,260
1053240,439
1053240,463
1053240,480
1053240,482
1053240,651
1053240,670
1053933,13
1053933,24
1053933,48
1053933,137
1053933,167
1053933,180
1053933,231
1053933,244
1053933,250
1053933,260
1053933,267
1053933,313
1053933,336
1053933,343
1053933,411
1053933,463
1053933,482
1053933,496
1053933,565
1053933,581
1053933,599
1053933,617
1053933,644
1053933,651
1053933,673
1053933,687
1053933,694
1053933,695
1053933,711
1053933,715
1056302,7
1056302,10
1056302,24
1056302,39
1056302,46
1056302,48
1056302,152
1056302,157
1056302,162
1056302,167
1056302,231
1056302,248
1056302,258
1056302,260
1056302,396
1056302,397
1056302,398
1056302,445
1056302,447
1056302,482
1056302,548
1056302,550
1056302,580
1056302,602
1056302,606
1056302,692
1056302,718
1057017,9
1057017,11
1057017,17
1057017,24
1057017,28
1057017,152
1057017,162
1057017,167
1057017,186
1057017,187
1057017,210
1057017,215
1057017,231
1057017,248
1057017,258
1057017,259
1057017,260
1057017,327
1057017,396
1057017,397
1057017,398
1057017,482
1057017,512
1057017,548
1057017,554
1057017,555
1057017,580
1057017,673
1057017,718
1057468,8
1057468,24
1057468,111
1057468,152
1057468,215
1057468,230
1057468,231
1057468,260
1057468,327
1057468,328
1057468,396
1057468,397
1057468,398
1057468,400
1057468,480
1057468,482
1057468,565
1057468,575
1057468,611
1057468,688
1057468,696
1058370,13
1058370,26
1058370,39
1058370,137
1058370,140
1058370,142
1058370,143
1058370,162
1058370,167
1058370,215
1058370,248
1058370,260
1058370,276
1058370,313
1058370,325
1058370,343
1058370,384
1058370,403
1058370,437
1058370,482
1058370,547
1058370,548
1058370,565
1058370,642
1058370,660
1058370,673
1058370,681
1058370,726
1059917,10
1059917,26
1059917,39
1059917,40
1059917,53
1059917,111
1059917,140
1059917,142
1059917,143
1059917,146
1059917,152
1059917,231
1059917,235
1059917,247
1059917,250
1059917,260
1059917,324
1059917,382
1059917,384
1059917,396
1059917,411
1059917,436
1059917,482
1059917,555
1059917,556
1059917,624
1059917,626
1059917,660
1059917,673
1059917,726
1061285,10
1061285,26
1061285,53
1061285,111
1061285,130
1061285,140
1061285,142
1061285,143
1061285,152
1061285,230
1061285,231
1061285,250
1061285,260
1061285,276
1061285,343
1061285,346
1061285,382
1061285,384
1061285,396
1061285,436
1061285,482
1061285,580
1061285,655
1061285,673
1061285,726
1062798,8
1062798,9
1062798,11
1062798,24
1062798,29
1062798,39
1062798,46
1062798,48
1062798,152
1062798,167
1062798,260
1062798,327
1062798,328
1062798,396
1062798,397
1062798,398
1062798,482
1062798,542
1062798,550
1062798,607
1062798,617
1062798,692
1065465,7
1065465,10
1065465,24
1065465,26
1065465,39
1065465,46
1065465,48
1065465,152
1065465,167
1065465,191
1065465,231
1065465,260
1065465,327
1065465,328
1065465,336
1065465,396
1065465,397
1065465,398
1065465,434
1065465,445
1065465,447
1065465,482
1065465,550
1065465,565
1065465,692
1065465,707
1065465,712
1065861,4
1065861,10
1065861,24
1065861,39
1065861,48
1065861,57
1065861,152
1065861,208
1065861,231
1065861,250
1065861,260
1065861,336
1065861,396
1065861,482
1065861,550
1065861,580
1065861,581
1065861,582
1065861,602
1065861,603
1065861,618
1065861,624
1065861,633
1069201,2
1069201,10
1069201,14
1069201,24
1069201,25
1069201,68
1069201,111
